CloudSecurityComplianceCloudControl	spec.parameterSpec[].subParameters[].validation.intRange
CloudSecurityComplianceCloudControl	spec.parameterSpec[].subParameters[].validation.intRange.max
CloudSecurityComplianceCloudControl	spec.parameterSpec[].subParameters[].validation.intRange.min
CloudSecurityComplianceCloudControl	spec.parameterSpec[].subParameters[].validation.regexpPattern
CloudSecurityComplianceCloudControl	spec.parameterSpec[].subParameters[].validation.regexpPattern.pattern
CloudSecurityComplianceCloudControl	spec.parameterSpec[].subParameters[].valueType
CloudSecurityComplianceFramework	spec.location
CloudSecurityFramework	spec.labels
CloudSecurityFramework	spec.location
CloudTalentSolutionCompany	spec.tenant
ComputeFutureReservation	spec.location
ComputeFutureReservation	spec.shareSettings.projectMap[]
ComputeFutureReservation	spec.shareSettings.projectMap[].value
ComputeNetworkAttachment	spec.location
ComputeNetworkAttachment	spec.producerAcceptLists[].external
ComputeNetworkAttachment	spec.producerAcceptLists[].kind
ComputeNetworkAttachment	spec.producerAcceptLists[].name
ComputeNetworkAttachment	spec.producerAcceptLists[].namespace
ComputeNetworkAttachment	spec.producerRejectLists[].external
ComputeNetworkAttachment	spec.producerRejectLists[].kind
ComputeNetworkAttachment	spec.producerRejectLists[].name
ComputeNetworkAttachment	spec.producerRejectLists[].namespace
ComputeNetworkEdgeSecurityService	spec.location
DataprocJob	spec.parent
DataprocJob	spec.parent.location
DataprocNodeGroup	spec.location
DataprocNodeGroup	spec.nodeGroupConfig.diskConfig.bootDiskProvisionedIOPs
DataprocNodeGroup	spec.nodeGroupConfig.diskConfig.localSSDInterface
DataprocNodeGroup	spec.nodeGroupConfig.diskConfig.numLocalSSDs
DatastreamConnectionProfile	spec.bigQueryProfile
DatastreamConnectionProfile	spec.mySQLProfile
DatastreamConnectionProfile	spec.mySQLProfile.hostname
DatastreamConnectionProfile	spec.mySQLProfile.port
DatastreamConnectionProfile	spec.mySQLProfile.sslConfig
DatastreamConnectionProfile	spec.mySQLProfile.sslConfig.caCertificate
DatastreamConnectionProfile	spec.mySQLProfile.sslConfig.clientCertificate
DatastreamConnectionProfile	spec.mySQLProfile.sslConfig.clientKey
DatastreamConnectionProfile	spec.oracleProfile.oracleASMConfig
DatastreamConnectionProfile	spec.oracleProfile.oracleASMConfig.asmService
DatastreamConnectionProfile	spec.oracleProfile.oracleASMConfig.connectionAttributes
DatastreamConnectionProfile	spec.oracleProfile.oracleASMConfig.hostname
DatastreamConnectionProfile	spec.oracleProfile.oracleASMConfig.oracleSSLConfig
DatastreamConnectionProfile	spec.oracleProfile.oracleASMConfig.oracleSSLConfig.caCertificate
DatastreamConnectionProfile	spec.oracleProfile.oracleASMConfig.port
DialogflowKnowledgeBase	spec.location
DiscoveryEngineControl	spec.location
DiscoveryEngineConversation	spec.location
DiscoveryEngineDataStore	spec.collection
DiscoveryEngineEngine	spec.collection
DiscoveryEngineEngine	spec.location
DiscoveryEngineSampleQuery	spec.location
DiscoveryEngineServingConfig	spec.location
DiscoveryEngineSession	spec.location
EventarcGoogleChannelConfig	spec.location
FirestoreDocument	spec.collection
FirestoreField	spec.collectionGroup
FirestoreField	spec.ttlConfig.enabled
GKEBackupBackupPlan	spec.backupSchedule.rpoConfig.targetRPOMinutes
GKEBackupRestore	spec.volumeDataRestorePolicyOverrides[].selectedPVCs
GKEBackupRestore	spec.volumeDataRestorePolicyOverrides[].selectedPVCs.namespacedNames
GKEBackupRestore	spec.volumeDataRestorePolicyOverrides[].selectedPVCs.namespacedNames[]
GKEBackupRestore	spec.volumeDataRestorePolicyOverrides[].selectedPVCs.namespacedNames[].name
GKEBackupRestore	spec.volumeDataRestorePolicyOverrides[].selectedPVCs.namespacedNames[].namespace
GKEBackupRestorePlan	spec.restoreConfig.substitutionRules[].targetJSONPath
HypercomputeClusterCluster	spec.networkResources.KEY.network.network
HypercomputeClusterCluster	spec.networkResources.KEY.network.subnetwork
HypercomputeClusterCluster	spec.orchestrator.slurm.partitions[].nodeSetIds
HypercomputeClusterCluster	spec.orchestrator.slurm.partitions[].nodeSetIds[]
HypercomputeClusterCluster	spec.storageResources.KEY.bucket.bucket
HypercomputeClusterCluster	spec.storageResources.KEY.filestore.filestore
HypercomputeClusterCluster	spec.storageResources.KEY.lustre.lustre
ManagedKafkaConnectCluster	spec.gcpConfig.secretPaths[].external
ManagedKafkaConnectCluster	spec.gcpConfig.secretPaths[].name
ManagedKafkaConnectCluster	spec.gcpConfig.secretPaths[].namespace
ManagedKafkaConsumerGroup	spec.location
NetworkConnectivityInternalRange	spec.location
NetworkConnectivityMulticloudDataTransferConfig	spec.location
NetworkConnectivityRegionalEndpoint	spec.location
NetworkConnectivityServiceConnectionPolicy	spec.location
NetworkManagementConnectivityTest	spec.destination.sqlInstance
NetworkManagementConnectivityTest	spec.destination.sqlInstance.external
NetworkManagementConnectivityTest	spec.destination.sqlInstance.name
NetworkManagementConnectivityTest	spec.destination.sqlInstance.namespace
NetworkManagementConnectivityTest	spec.location
NetworkManagementConnectivityTest	spec.relatedProjects[].external
NetworkManagementConnectivityTest	spec.relatedProjects[].kind
NetworkManagementConnectivityTest	spec.relatedProjects[].name
