IAPBrand	iap.cnrm.cloud.google.com	DCL	DCL
IAPIdentityAwareProxyClient	iap.cnrm.cloud.google.com	DCL	DCL
IAPSettings	iap.cnrm.cloud.google.com	Direct	Direct
IdentityPlatformConfig	identityplatform.cnrm.cloud.google.com	DCL	DCL
IdentityPlatformDefaultSupportedIDPConfig	identityplatform.cnrm.cloud.google.com	Terraform	Terraform
IdentityPlatformInboundSAMLConfig	identityplatform.cnrm.cloud.google.com	Terraform	Terraform
IdentityPlatformOAuthIDPConfig	identityplatform.cnrm.cloud.google.com	DCL	DCL
IdentityPlatformProjectDefaultConfig	identityplatform.cnrm.cloud.google.com	Terraform	Terraform
IdentityPlatformTenant	identityplatform.cnrm.cloud.google.com	DCL	DCL
IdentityPlatformTenantDefaultSupportedIDPConfig	identityplatform.cnrm.cloud.google.com	Terraform	Terraform
IdentityPlatformTenantInboundSAMLConfig	identityplatform.cnrm.cloud.google.com	Terraform	Terraform
IdentityPlatformTenantOAuthIDPConfig	identityplatform.cnrm.cloud.google.com	DCL	DCL
KMSAutokeyConfig	kms.cnrm.cloud.google.com	Direct	Direct
KMSCryptoKey	kms.cnrm.cloud.google.com	Terraform	Direct+Terraform
KMSCryptoKeyVersion	kms.cnrm.cloud.google.com	Terraform	Terraform
KMSImportJob	kms.cnrm.cloud.google.com	Direct	Direct
